Road_System,City,Longitude Crash,Latitude Crash,Severity,Nearest Traffic Sign Distance,Nearest Traffic Sign Latitude,Nearest Traffic Sign Longitude,Nearest Traffic Sign Maxspeed
County Road,UNINCORPORATED,40.04067466,-105.1783904,No Injury (PDO),0.1551987007656726,-105.1774179,39.9869005,45 mph
State Highway,SUPERIOR,39.95580161,-105.1656835,No Injury (PDO),0.016027886137356083,-105.1650807,39.9507293,45 mph
City Street,LOUISVILLE,39.98684174,-105.1641368,No Injury (PDO),0.02851281159556054,-105.1656884,39.9789013,40
City Street,LOUISVILLE,39.9787433,-105.1318141,No Injury (PDO),0.20490430355544745,-105.1484909,39.9469278,65 mph
City Street,LOUISVILLE,39.95619558,-105.1480335,No Injury (PDO),0.027104299686359887,-105.1484909,39.9469278,65 mph
City Street,LOUISVILLE,39.9578131,-105.1251483,No Injury (PDO),0.17300561957324823,-105.1094574,39.9621577,35 mph
City Street,LOUISVILLE,39.95858746,-105.1597953,Possible/Complaint of Injury (C,0.04714338480591665,-105.1559061,39.9516917,65 mph
City Street,LOUISVILLE,39.97255358,-105.1642965,No Injury (PDO),0.023828335214401954,-105.1656884,39.9789013,40
City Street,LOUISVILLE,39.98692332,-105.123076,No Injury (PDO),0.1657542475927735,-105.1094574,39.9621577,35 mph
City Street,LOUISVILLE,39.98689795,-105.1277623,PDO,0.21344436765907998,-105.1094574,39.9621577,35 mph
City Street,LOUISVILLE,39.98690096,-105.1286239,No Injury (PDO),0.22240629316914282,-105.1094574,39.9621577,35 mph
City Street,LOUISVILLE,39.9614404,-105.1645022,No Injury (PDO),0.03146390912729752,-105.1650807,39.9507293,45 mph
City Street,LOUISVILLE,39.98689817,-105.1280756,No Injury (PDO),0.2166972808574338,-105.1094574,39.9621577,35 mph
City Street,LOUISVILLE,39.98694793,-105.1189458,No Injury (PDO),0.12625832220662203,-105.1094574,39.9621577,35 mph
City Street,LOUISVILLE,39.98694814,-105.1189096,Possible/Complaint of Injury (C,0.1259298058403648,-105.1094574,39.9621577,35 mph
City Street,LOUISVILLE,39.98690422,-105.1297126,No Injury (PDO),0.23378782105531035,-105.1094574,39.9621577,35 mph
City Street,LOUISVILLE,39.98689901,-105.1328436,No Injury (PDO),0.2068626911588004,-105.1484909,39.9469278,65 mph
City Street,LOUISVILLE,39.97966443,-105.135756,No Injury (PDO),0.16869249708922845,-105.1484909,39.9469278,65 mph
City Street,LOUISVILLE,39.96406177,-105.122183,No Injury (PDO),0.1400527375089214,-105.1094574,39.9621577,35 mph
City Street,LOUISVILLE,39.9580924,-105.1280708,PDO,0.2045123486704477,-105.1116115,39.9249064,65 mph
City Street,LOUISVILLE,39.99412673,-105.1287704,No Injury (PDO),0.23133942303415986,-105.1094574,39.9621577,35 mph
City Street,LOUISVILLE,39.98100501,-105.145152,Evident Non-Incapacitating (B),0.10457897804829452,-105.1484909,39.9469278,65 mph
City Street,LOUISVILLE,39.95990849,-105.1280284,No Injury (PDO),0.20433128525495958,-105.1094574,39.9621577,35 mph
City Street,LOUISVILLE,39.95751793,-105.1280786,Evident Non-Incapacitating (B),0.20382675523058527,-105.1116115,39.9249064,65 mph
City Street,LOUISVILLE,39.95990849,-105.1280284,No Injury (PDO),0.20433128525495958,-105.1094574,39.9621577,35 mph
County Road,UNINCORPORATED,39.98620533,-105.1642995,No Injury (PDO),0.025977514227204748,-105.1656884,39.9789013,40
City Street,LOUISVILLE,39.97679894,-105.1301743,No Injury (PDO),0.21894115451481255,-105.1484909,39.9469278,65 mph
City Street,LOUISVILLE,39.95921284,-105.1654199,Possible/Complaint of Injury (C,0.02468984837645156,-105.1650807,39.9507293,45 mph
City Street,LOUISVILLE,39.97435457,-105.1657578,No Injury (PDO),0.013103202800231492,-105.1656884,39.9789013,40
County Road,UNINCORPORATED,39.95103273,-105.5034969,No Injury (PDO),0.007550933457888299,-105.5041337,39.9500721,45 mph
City Street,LOUISVILLE,39.9685328,-105.1634383,No Injury (PDO),0.03875585141039303,-105.1656884,39.9789013,40
City Street,LOUISVILLE,39.982575,-105.1602605,No Injury (PDO),0.06061998937019812,-105.1656884,39.9789013,40
City Street,LOUISVILLE,39.98367657,-105.1288926,No Injury (PDO),0.22246746139888637,-105.1094574,39.9621577,35 mph
City Street,LOUISVILLE,39.98602485,-105.1380291,No Injury (PDO),0.16078672578304198,-105.1484909,39.9469278,65 mph
City Street,LONGMONT,40.15243091,-105.1745254,No Injury (PDO),0.031479267384725826,-105.1773877,40.1523102,45 mph
City Street,LOUISVILLE,39.9799157,-105.1346451,No Injury (PDO),0.1793430726248393,-105.1484909,39.9469278,65 mph
City Street,LOUISVILLE,39.95781585,-105.1245685,No Injury (PDO),0.16664601525690945,-105.1094574,39.9621577,35 mph
City Street,LOUISVILLE,39.95781693,-105.1279502,No Injury (PDO),0.20297055747435006,-105.1116115,39.9249064,65 mph
City Street,LOUISVILLE,39.96125152,-105.1638623,Possible/Complaint of Injury (C,0.03310298816431798,-105.1650807,39.9507293,45 mph
City Street,LOUISVILLE,39.96077716,-105.1629167,No Injury (PDO),0.03744082439777909,-105.1650807,39.9507293,45 mph
City Street,LOUISVILLE,39.95808522,-105.1532281,"Evident, Incapacitating (A)",0.034715924198174895,-105.1559061,39.9516917,65 mph
City Street,LOUISVILLE,39.95782246,-105.1290343,Evident Non-Incapacitating (B),0.21360508394518457,-105.1116115,39.9249064,65 mph
City Street,LOUISVILLE,39.95782439,-105.1293874,Possible/Complaint of Injury (C,0.21240361341800712,-105.1484909,39.9469278,65 mph
County Road,UNINCORPORATED,40.05108587,-105.2356091,No Injury (PDO),0.12431583960950884,-105.2402741,40.0119088,45 mph
City Street,LOUISVILLE,39.95781874,-105.1283501,Evident Non-Incapacitating (B),0.20687675185457205,-105.1116115,39.9249064,65 mph
City Street,LOUISVILLE,39.98690508,-105.1264428,No Injury (PDO),0.19982338548368128,-105.1094574,39.9621577,35 mph
City Street,LOUISVILLE,39.97714823,-105.1282191,Evident Non-Incapacitating (B),0.2107592257062274,-105.1094574,39.9621577,35 mph
City Street,LOUISVILLE,39.9642946,-105.1612788,Evident Non-Incapacitating (B),0.05719042323754947,-105.1650807,39.9507293,45 mph
City Street,LOUISVILLE,39.96430273,-105.1612449,No Injury (PDO),0.05747938844847307,-105.1650807,39.9507293,45 mph
County Road,UNINCORPORATED,40.24683401,-105.1022319,Fatal (K),0.10892745838611431,-105.1022476,40.2088172,65 mph
City Street,LONGMONT,40.19206937,-105.0903266,"Evident, Incapacitating (A)",0.05953638036860084,-105.0949151,40.2031035,60
City Street,LONGMONT,40.16239856,-105.0832036,No Injury (PDO),0.11154883396815221,-105.0743049,40.1811125,45 mph
City Street,LONGMONT,40.17494163,-105.1239095,No Injury (PDO),0.07556459430382034,-105.1307803,40.1746424,40 mph
City Street,LONGMONT,40.1958178,-105.1237712,PDO,0.0556540852121839,-105.1284561,40.2031521,60 mph
City Street,LONGMONT,40.16601943,-105.1051477,No Injury (PDO),0.028409758972888298,-105.102667,40.1687865,25 mph
City Street,LONGMONT,40.19430205,-105.1072614,No Injury (PDO),0.03657453951520787,-105.1049519,40.203485,55 mph
City Street,LONGMONT,40.16307063,-105.1051708,No Injury (PDO),0.027426543664724974,-105.102685,40.1622974,35 mph
City Street,LONGMONT,40.19308919,-105.1047149,Possible/Complaint of Injury (C,0.02458008995392151,-105.102549,40.1952074,35 mph
City Street,LONGMONT,40.16217879,-105.1051934,No Injury (PDO),0.027587526017151292,-105.102685,40.1622974,35 mph
City Street,LOUISVILLE,39.96067652,-105.1627773,Possible/Complaint of Injury (C,0.038216107922544346,-105.1650807,39.9507293,45 mph
City Street,LONGMONT,40.17637741,-105.1049556,Possible/Complaint of Injury (C,0.025812901327453668,-105.102634,40.1750501,35 mph
City Street,LONGMONT,40.1763275,-105.1213153,No Injury (PDO),0.10420097277266216,-105.1307803,40.1746424,40 mph
City Street,LONGMONT,40.18567657,-105.094436,No Injury (PDO),0.05018526733175533,-105.0949151,40.2031035,60
City Street,LONGMONT,40.17365008,-105.0575318,Evident Non-Incapacitating (B),0.18568683525476182,-105.0743049,40.1811125,45 mph
City Street,LONGMONT,40.18512701,-105.1287194,PDO,0.02704450884272681,-105.1308051,40.1901189,40 mph
City Street,LOUISVILLE,39.96124544,-105.1647386,No Injury (PDO),0.03048640746825032,-105.1650807,39.9507293,45 mph
City Street,LONGMONT,40.16504621,-105.1165255,No Injury (PDO),0.11544966827236049,-105.1131038,40.2031081,55 mph
City Street,LONGMONT,40.18918964,-105.1257202,No Injury (PDO),0.05010846864918843,-105.1284561,40.2031521,60 mph
City Street,LONGMONT,40.18945881,-105.1257179,No Injury (PDO),0.049508296163164836,-105.1284561,40.2031521,60 mph
City Street,LONGMONT,40.20123576,-105.1248574,No Injury (PDO),0.039955978595761193,-105.1284561,40.2031521,60 mph
City Street,LONGMONT,40.20017376,-105.1161714,PDO,0.03476861428864827,-105.1131038,40.2031081,55 mph
City Street,LONGMONT,40.14441488,-105.1155864,No Injury (PDO),0.14663894383737455,-105.1023219,40.1391919,45
City Street,LONGMONT,40.15287973,-105.1213935,No Injury (PDO),0.10049400185376983,-105.1305315,40.1530636,45 mph
City Street,LONGMONT,40.15158945,-105.115584,Evident Non-Incapacitating (B),0.14293753627416003,-105.102676,40.1574345,35 mph
City Street,LONGMONT,40.14250298,-105.1597718,No Injury (PDO),0.05230750678539851,-105.1637661,40.1523769,45 mph
City Street,LONGMONT,40.13972623,-105.1085058,No Injury (PDO),0.06802296059261918,-105.1023219,40.1391919,45
City Street,LONGMONT,40.15343343,-105.1070875,Evident Non-Incapacitating (B),0.049850786791145116,-105.102676,40.1574345,35 mph
City Street,LONGMONT,40.15263416,-105.107211,No Injury (PDO),0.05173488998492881,-105.102676,40.1574345,35 mph
City Street,LONGMONT,40.14208542,-105.1059724,Evident Non-Incapacitating (B),0.04099269993087864,-105.1023219,40.1391919,45
City Street,LONGMONT,40.15170509,-105.1072144,No Injury (PDO),0.052541140546848275,-105.102676,40.1574345,35 mph
City Street,LONGMONT,40.15331782,-105.0929267,No Injury (PDO),0.10786172566532608,-105.102676,40.1574345,35 mph
City Street,LONGMONT,40.15830208,-105.1068738,No Injury (PDO),0.04623104072938061,-105.102676,40.1574345,35 mph
City Street,LONGMONT,40.15274571,-105.0929318,Possible/Complaint of Injury (C,0.10799751073927805,-105.102676,40.1574345,35 mph
City Street,LONGMONT,40.15330456,-105.0929263,No Injury (PDO),0.10787025698222436,-105.102676,40.1574345,35 mph
City Street,LONGMONT,40.14049352,-105.0981706,Possible/Complaint of Injury (C,0.04580480902728016,-105.1023219,40.1391919,45
City Street,LONGMONT,40.14368129,-105.0990305,No Injury (PDO),0.038413501339296996,-105.1023219,40.1391919,45
City Street,LONGMONT,40.13680694,-105.1498644,No Injury (PDO),0.023131597504427347,-105.1485791,40.1431782,35 mph
City Street,LONGMONT,40.18078901,-105.142561,No Injury (PDO),0.08962008236250671,-105.136885,40.2031788,60 mph
City Street,LONGMONT,40.19196379,-105.1199281,No Injury (PDO),0.08157042825349374,-105.1131038,40.2031081,55 mph
City Street,LONGMONT,40.19063437,-105.1058455,No Injury (PDO),0.03683075487575796,-105.102508,40.191703,35 mph
City Street,LONGMONT,40.15317446,-105.1165858,No Injury (PDO),0.1482203113329325,-105.1131038,40.2031081,55 mph
City Street,LONGMONT,40.13785925,-105.1127274,Evident Non-Incapacitating (B),0.11449532737631464,-105.1023219,40.1391919,45
City Street,LONGMONT,40.1382279,-105.102583,No Injury (PDO),0.003984238547004833,-105.1023219,40.1391919,45
City Street,LONGMONT,40.18296706,-105.0741654,No Injury (PDO),0.0055215365044989076,-105.0743049,40.1811125,45 mph
City Street,LONGMONT,40.18126573,-105.0741913,No Injury (PDO),0.001323922652216652,-105.0743049,40.1811125,45 mph
City Street,LONGMONT,40.18142118,-105.0739975,No Injury (PDO),0.00349392201568939,-105.0743049,40.1811125,45 mph
City Street,LONGMONT,40.14327861,-105.0982811,No Injury (PDO),0.045954042343546914,-105.1023219,40.1391919,45
City Street,LONGMONT,40.13792924,-105.1243842,No Injury (PDO),0.07063339120305535,-105.1306549,40.1432543,40 mph
City Street,LONGMONT,40.18812308,-105.0741421,No Injury (PDO),0.0011070619309675855,-105.0742362,40.1882606,45 mph
City Street,LONGMONT,40.18814741,-105.1510891,No Injury (PDO),0.044087794367363806,-105.1507849,40.203442,60 mph
City Street,LONGMONT,40.18762879,-105.0622706,No Injury (PDO),0.13160075920062234,-105.0742362,40.1882606,45 mph
City Street,LONGMONT,40.15241496,-105.1210889,Possible/Complaint of Injury (C,0.10385905121698197,-105.1305315,40.1530636,45 mph
City Street,LONGMONT,40.15241444,-105.121031,No Injury (PDO),0.10449571526945713,-105.1305315,40.1530636,45 mph
City Street,LONGMONT,40.19722005,-105.144206,"Evident, Incapacitating (A)",0.07452614923812127,-105.1507849,40.203442,60 mph
City Street,LOUISVILLE,39.95782566,-105.1202359,No Injury (PDO),0.11918272627861609,-105.1094574,39.9621577,35 mph
City Street,LONGMONT,40.15245032,-105.1311496,Evident Non-Incapacitating (B),0.0035523499955657047,-105.1308547,40.1519453,40 mph
City Street,LONGMONT,40.15249854,-105.1431371,Evident Non-Incapacitating (B),0.03547702863541548,-105.1407334,40.1442616,35 mph
City Street,LONGMONT,40.15230963,-105.1306415,No Injury (PDO),0.0024793967242389306,-105.1305315,40.1530636,45 mph
City Street,LONGMONT,40.15252428,-105.154317,Possible/Complaint of Injury (C,0.003785837828062246,-105.1539733,40.1524496,35 mph
City Street,LONGMONT,40.15245612,-105.1404006,No Injury (PDO),0.017679898303882863,-105.138793,40.1523989,35 mph
City Street,LONGMONT,40.15252964,-105.154932,No Injury (PDO),0.009650988292022105,-105.155809,40.1526521,45
City Street,LONGMONT,40.15252743,-105.1548161,No Injury (PDO),0.009271159363850184,-105.1539733,40.1524496,35 mph
City Street,LONGMONT,40.15253042,-105.1598301,No Injury (PDO),0.04328731889127182,-105.1637661,40.1523769,45 mph
City Street,LONGMONT,40.15221348,-105.1184883,No Injury (PDO),0.1324642082867246,-105.1305315,40.1530636,45 mph
City Street,LONGMONT,40.152442,-105.1353065,Possible/Complaint of Injury (C,0.03834201504597735,-105.138793,40.1523989,35 mph
City Street,LONGMONT,40.1842199,-105.0986107,No Injury (PDO),0.043139556316279574,-105.102533,40.1844526,35 mph
City Street,LONGMONT,40.1812613,-105.1026605,No Injury (PDO),0.0021729057089863897,-105.10254,40.1806603,35
City Street,LONGMONT,40.18135,-105.126464,No Injury (PDO),0.05042900655751288,-105.1310326,40.1798379,40 mph
City Street,LONGMONT,40.18143956,-105.130852,No Injury (PDO),0.005008299805955737,-105.1310326,40.1798379,40 mph
City Street,BOULDER,40.01370804,-105.2806021,Possible/Complaint of Injury (C,0.039884852871044096,-105.2811968,40.000133,25 mph
City Street,LONGMONT,40.18132255,-105.1172783,No Injury (PDO),0.0775269510444692,-105.1131038,40.2031081,55 mph
City Street,LONGMONT,40.18125548,-105.1106357,No Injury (PDO),0.06827867022815287,-105.1131038,40.2031081,55 mph
City Street,LONGMONT,40.18133605,-105.0821144,No Injury (PDO),0.08588518804828983,-105.0743049,40.1811125,45 mph
City Street,LONGMONT,40.1813185,-105.1167354,No Injury (PDO),0.07415666971173249,-105.1131038,40.2031081,55 mph
City Street,LONGMONT,40.17256023,-105.085937,No Injury (PDO),0.1302400579755065,-105.0743049,40.1811125,45 mph
City Street,LOUISVILLE,39.96059187,-105.1649909,No Injury (PDO),0.028390571292725004,-105.1650807,39.9507293,45 mph
City Street,LONGMONT,40.19455834,-105.0601566,No Injury (PDO),0.1558796642642819,-105.0742362,40.1882606,45 mph
City Street,LONGMONT,40.14508488,-105.1030865,No Injury (PDO),0.01886309464884967,-105.1023219,40.1391919,45
City Street,LONGMONT,40.14508626,-105.1030507,No Injury (PDO),0.018694474740783052,-105.1023219,40.1391919,45
City Street,LONGMONT,40.1952715,-105.096569,PDO,0.02887854534262568,-105.0949151,40.2031035,60
City Street,LONGMONT,40.1533576,-105.0929281,No Injury (PDO),0.10783402250828832,-105.102676,40.1574345,35 mph
City Street,LONGMONT,40.19985646,-105.0940555,No Injury (PDO),0.013260184999592306,-105.0949151,40.2031035,60
City Street,LONGMONT,40.1537156,-105.0929403,No Injury (PDO),0.10759428575107591,-105.102676,40.1574345,35 mph
City Street,LONGMONT,40.16547831,-105.0931614,No Injury (PDO),0.10496382119906239,-105.102667,40.1687865,25 mph
City Street,LONGMONT,40.15663383,-105.0930192,Evident Non-Incapacitating (B),0.10622273755778927,-105.102676,40.1574345,35 mph
City Street,LONGMONT,40.17447499,-105.0930526,No Injury (PDO),0.0845036450296814,-105.0949151,40.2031035,60
City Street,LONGMONT,40.16378659,-105.0931545,No Injury (PDO),0.1048957967420691,-105.102685,40.1622974,35 mph
County Road,UNINCORPORATED,40.05108065,-105.2440648,No Injury (PDO),0.07468160090079018,-105.2452747,40.025667,5 mph
State Highway,LONGMONT,40.1968442,-105.1024472,Evident Non-Incapacitating (B),0.002561867566893081,-105.1022905,40.1961826,35 mph
State Highway,LONGMONT,40.18536043,-105.1023657,Possible/Complaint of Injury (C,0.0031860897248143297,-105.102533,40.1844526,35 mph
City Street,LONGMONT,40.15423132,-105.1315829,No Injury (PDO),0.010353469764393887,-105.1308547,40.1519453,40 mph
City Street,LONGMONT,40.18142187,-105.0883128,No Injury (PDO),0.09552877475085517,-105.0949151,40.2031035,60
City Street,LONGMONT,40.19237794,-105.1124451,No Injury (PDO),0.03160674015730138,-105.1131038,40.2031081,55 mph
City Street,LONGMONT,40.14083634,-105.0995076,No Injury (PDO),0.03130602080522961,-105.1023219,40.1391919,45
City Street,LONGMONT,40.13984457,-105.1213213,No Injury (PDO),0.10310899125083951,-105.1306549,40.1432543,40 mph
City Street,LONGMONT,40.1754781,-105.1232051,No Injury (PDO),0.08334067337231504,-105.1307803,40.1746424,40 mph
City Street,LONGMONT,40.17443541,-105.0883251,No Injury (PDO),0.10949896177030013,-105.0949151,40.2031035,60
City Street,LONGMONT,40.17614656,-105.0882982,Evident Non-Incapacitating (B),0.1060784508919936,-105.0949151,40.2031035,60
City Street,LONGMONT,40.18223238,-105.1222375,No Injury (PDO),0.09099659603467788,-105.1284561,40.2031521,60 mph
City Street,LONGMONT,40.1670908,-105.0881889,Possible/Complaint of Injury (C,0.1269012673851526,-105.0949151,40.2031035,60
City Street,LONGMONT,40.1721859,-105.0883062,No Injury (PDO),0.11453853208859886,-105.0949151,40.2031035,60
City Street,LONGMONT,40.16540937,-105.0881626,No Injury (PDO),0.13100693606316194,-105.0949151,40.2031035,60
County Road,UNINCORPORATED,40.11604699,-105.206889,Evident Non-Incapacitating (B),0.042137949548946854,-105.2076396,40.1017226,35 mph
City Street,LONGMONT,40.18876023,-105.1514593,No Injury (PDO),0.042846549930694144,-105.1507849,40.203442,60 mph
City Street,LONGMONT,40.20207069,-105.1459778,Evident Non-Incapacitating (B),0.05301143111098081,-105.1507849,40.203442,60 mph
City Street,LONGMONT,40.2019147,-105.1404002,PDO,0.03882753780909757,-105.136885,40.2031788,60 mph
City Street,LONGMONT,40.17158671,-105.1011819,No Injury (PDO),0.01614537186039496,-105.102641,40.1722108,25 mph
City Street,UNINCORPORATED,39.95784605,-105.1157274,Evident Non-Incapacitating (B),0.07005199804833429,-105.1094574,39.9621577,35 mph
City Street,LONGMONT,40.17126979,-105.1011833,No Injury (PDO),0.016255800896958026,-105.102641,40.1722108,25 mph
City Street,LONGMONT,40.1530601,-105.1071921,Possible/Complaint of Injury (C,0.051222228516969726,-105.102676,40.1574345,35 mph
City Street,LONGMONT,40.16942364,-105.1012053,Possible/Complaint of Injury (C,0.016177965860969527,-105.102667,40.1687865,25 mph
City Street,LONGMONT,40.19283641,-105.1011724,No Injury (PDO),0.015042598752637523,-105.102508,40.191703,35 mph
City Street,LONGMONT,40.1870144,-105.1005142,PDO,0.023383030296602086,-105.102533,40.1844526,35 mph
City Street,BOULDER,40.04378331,-105.2728277,PDO,0.05208260742047946,-105.270005,40.0582214,30 mph
City Street,BOULDER,40.02920262,-105.2524022,"Evident, Incapacitating (A)",0.0626236310368659,-105.2580186,40.0327746,25 mph
City Street,BOULDER,40.0425333,-105.2606582,No Injury (PDO),0.022501871901936775,-105.2586148,40.042131,45 mph
City Street,BOULDER,40.0583391,-105.2736316,No Injury (PDO),0.03988398333141671,-105.270005,40.0582214,30 mph
City Street,BOULDER,40.01450921,-105.2500343,No Injury (PDO),0.027073895161414372,-105.2482892,40.0079069,25 mph
City Street,ERIE,40.03448622,-105.0642628,No Injury (PDO),0.021791008044766375,-105.0623557,40.0365559,45 mph
City Street,ERIE,40.06125999,-105.0554163,Possible/Complaint of Injury (C,0.07384541295529674,-105.0535437,40.0364329,40 mph
City Street,ERIE,40.08186143,-105.0553506,No Injury (PDO),0.13127394470909454,-105.0535437,40.0364329,40 mph
City Street,ERIE,40.0169431,-105.0896721,No Injury (PDO),0.10830109093508394,-105.0876036,39.9799555,15 mph
City Street,LAFAYETTE,39.98767722,-105.1077462,Possible/Complaint of Injury (C,0.07553149511100471,-105.1094574,39.9621577,35 mph
City Street,LAFAYETTE,39.98766039,-105.1116995,No Injury (PDO),0.07715662315368695,-105.1094574,39.9621577,35 mph
City Street,LAFAYETTE,39.97683185,-105.0706719,No Injury (PDO),0.028018164189732103,-105.0728468,39.981935,15 mph
City Street,LAFAYETTE,40.00186721,-105.1057197,No Injury (PDO),0.09665935085021381,-105.0990139,39.9800586,15 mph
City Street,LAFAYETTE,39.99323343,-105.0928973,No Injury (PDO),0.06952869856256194,-105.0876036,39.9799555,15 mph
City Street,LAFAYETTE,39.9755061,-105.0860045,No Injury (PDO),0.02171308145342278,-105.0876036,39.9799555,15 mph
State Highway,BOULDER,40.01462847,-105.132611,No Injury (PDO),0.2613651187276056,-105.1484909,39.9469278,65 mph
City Street,LAFAYETTE,39.99516074,-105.0810673,Evident Non-Incapacitating (B),0.03150144305147277,-105.0785355,40.0003109,30 mph
City Street,LAFAYETTE,39.99511414,-105.095612,No Injury (PDO),0.05709024789725768,-105.0990139,39.9800586,15 mph
City Street,LAFAYETTE,39.99127533,-105.0863507,Possible/Complaint of Injury (C,0.03520988531741905,-105.0876036,39.9799555,15 mph
City Street,LAFAYETTE,39.99314129,-105.0866285,PDO,0.0392372750330792,-105.0876036,39.9799555,15 mph
City Street,LAFAYETTE,39.98950027,-105.1096572,No Injury (PDO),0.07841092030758513,-105.1094574,39.9621577,35 mph
City Street,LAFAYETTE,39.99024106,-105.1098398,No Injury (PDO),0.08061391330613837,-105.1094574,39.9621577,35 mph
City Street,LAFAYETTE,39.99116598,-105.1141935,No Injury (PDO),0.09813015238590193,-105.1094574,39.9621577,35 mph
City Street,LAFAYETTE,39.99116598,-105.1141935,No Injury (PDO),0.09813015238590193,-105.1094574,39.9621577,35 mph
City Street,LAFAYETTE,39.9943293,-105.0905729,No Injury (PDO),0.05253149285077704,-105.0876036,39.9799555,15 mph
City Street,LAFAYETTE,39.99430063,-105.0854339,No Injury (PDO),0.047489928287797085,-105.0876036,39.9799555,15 mph
City Street,LAFAYETTE,39.97060182,-105.083018,No Injury (PDO),0.028723042218947153,-105.0804449,39.9723244,15 mph
City Street,LAFAYETTE,39.97060182,-105.083018,No Injury (PDO),0.028723042218947153,-105.0804449,39.9723244,15 mph
City Street,LAFAYETTE,39.9991557,-105.0919523,No Injury (PDO),0.07286064927508958,-105.0876036,39.9799555,15 mph
City Street,LAFAYETTE,39.99370642,-105.1031713,Evident Non-Incapacitating (B),0.06015998415754406,-105.0990139,39.9800586,15 mph
City Street,LAFAYETTE,39.98928689,-105.0805157,PDO,0.038327520933226056,-105.0785355,40.0003109,30 mph
City Street,LAFAYETTE,39.98421065,-105.089076,No Injury (PDO),0.02026251119616024,-105.0876036,39.9799555,15 mph
City Street,LAFAYETTE,40.00158191,-105.0932834,No Injury (PDO),0.08795051728802047,-105.0876036,39.9799555,15 mph
City Street,LAFAYETTE,39.98341242,-105.0816625,PDO,0.034436275675318546,-105.0804449,39.9723244,15 mph
City Street,LAFAYETTE,39.98167312,-105.0719032,No Injury (PDO),0.010403967606208766,-105.0728468,39.981935,15 mph
City Street,LOUISVILLE,39.98259628,-105.1345135,No Injury (PDO),0.18473021420428187,-105.1484909,39.9469278,65 mph
City Street,LAFAYETTE,39.9921755,-105.0905626,No Injury (PDO),0.04777807299811524,-105.0876036,39.9799555,15 mph
City Street,LAFAYETTE,39.9832683,-105.0854473,No Injury (PDO),0.025538902436825602,-105.0876036,39.9799555,15 mph
City Street,LAFAYETTE,39.9981657,-105.0903782,No Injury (PDO),0.06040506447708479,-105.0876036,39.9799555,15 mph
City Street,LAFAYETTE,39.98782464,-105.0790962,No Injury (PDO),0.036250220791802484,-105.0785355,40.0003109,30 mph
City Street,LAFAYETTE,39.9868143,-105.0765615,PDO,0.04042592033692276,-105.075477,40.0003183,45 mph
City Street,LAFAYETTE,39.99311074,-105.1179098,No Injury (PDO),0.12852018871724583,-105.1094574,39.9621577,35 mph
City Street,LAFAYETTE,39.99452137,-105.1208677,PDO,0.15607309400379682,-105.1094574,39.9621577,35 mph
City Street,LAFAYETTE,39.98937832,-105.0925469,No Injury (PDO),0.06068829738839784,-105.0876036,39.9799555,15 mph
City Street,LONGMONT,40.17496859,-105.1184006,No Injury (PDO),0.09952420743864934,-105.1131038,40.2031081,55 mph
City Street,LONGMONT,40.18852529,-105.1289905,No Injury (PDO),0.020473105771188195,-105.1308051,40.1901189,40 mph
City Street,LONGMONT,40.19943093,-105.1283911,No Injury (PDO),0.010703997981930998,-105.1284561,40.2031521,60 mph
City Street,LONGMONT,40.16623227,-105.0906863,No Injury (PDO),0.11536877514829977,-105.0949151,40.2031035,60
City Street,LONGMONT,40.1657793,-105.098091,No Injury (PDO),0.05105543135034728,-105.102667,40.1687865,25 mph
City Street,LONGMONT,40.18911458,-105.1057071,PDO,0.03595462096250794,-105.102508,40.191703,35 mph
City Street,LONGMONT,40.1850315,-105.1308301,No Injury (PDO),0.01460615453185129,-105.1308051,40.1901189,40 mph
City Street,LONGMONT,40.17533024,-105.0890103,PDO,0.10266855534806725,-105.0949151,40.2031035,60
City Street,LONGMONT,40.18106799,-105.1395936,No Injury (PDO),0.07013955048306175,-105.136885,40.2031788,60 mph
City Street,LONGMONT,40.13450199,-105.1046175,No Injury (PDO),0.028599342913971003,-105.1023219,40.1391919,45
City Street,LOUISVILLE,39.98356899,-105.1572532,No Injury (PDO),0.09284655977306083,-105.1559061,39.9516917,65 mph
City Street,LOUISVILLE,39.95469594,-105.1528518,No Injury (PDO),0.034681471954360006,-105.1559061,39.9516917,65 mph
City Street,LOUISVILLE,39.98011242,-105.1518253,No Injury (PDO),0.09321771367050935,-105.1559061,39.9516917,65 mph
City Street,LOUISVILLE,39.97034489,-105.1306968,PDO,0.2069214271611536,-105.1484909,39.9469278,65 mph
City Street,LOUISVILLE,39.95059541,-105.1429697,No Injury (PDO),0.06162557383397765,-105.1484909,39.9469278,65 mph
City Street,LOUISVILLE,39.95785262,-105.112147,Possible/Complaint of Injury (C,0.031613733023774925,-105.1092823,39.9587717,35 mph
City Street,LOUISVILLE,39.97841454,-105.120445,No Injury (PDO),0.12951399896711444,-105.1094574,39.9621577,35 mph
City Street,LOUISVILLE,39.98009043,-105.1345079,PDO,0.1808894396594788,-105.1484909,39.9469278,65 mph
City Street,LOUISVILLE,39.97577815,-105.1333037,PDO,0.1864459559184253,-105.1484909,39.9469278,65 mph
City Street,LOUISVILLE,39.98491452,-105.1544054,Evident Non-Incapacitating (B),0.09693238315199226,-105.1559061,39.9516917,65 mph
City Street,LOUISVILLE,39.98522756,-105.1321968,No Injury (PDO),0.21026377355546522,-105.1484909,39.9469278,65 mph
